t,Ax,Ay,Az,wx,wy,wz,Bx,By,Bz,qw,qx,qy,qz
21.881653547286987,-0.66,-0.36,9.53,-0.06,-0.06,0.00,-16.00,16.69,-1.88,1.00,-0.03,0.03,0.06
22.205917358398438,-0.66,-0.33,9.61,0.00,-0.06,0.06,-15.69,16.25,-3.75,1.00,-0.03,0.03,0.06
22.533049821853638,-0.65,-0.36,9.58,-0.06,-0.06,-0.13,-16.38,16.69,-2.25,1.00,-0.03,0.03,0.06
22.858032703399658,-0.66,-0.35,9.58,-0.13,0.00,0.00,-16.69,15.88,-4.56,1.00,-0.03,0.03,0.06
23.185588359832764,-0.65,-0.37,9.61,-0.06,0.19,0.06,-15.69,16.69,-4.50,1.00,-0.03,0.03,0.06
23.50964593887329,-0.64,-0.35,9.60,0.00,-0.13,-0.06,-15.69,16.25,-2.25,1.00,-0.03,0.03,0.06
23.836885452270508,-0.66,-0.35,9.60,0.00,-0.06,0.06,-15.25,15.88,-2.25,1.00,-0.03,0.03,0.06
24.161932229995728,-0.65,-0.36,9.58,-0.19,-0.19,-0.06,-16.38,16.25,-3.00,1.00,-0.03,0.03,0.06
24.48763132095337,-0.64,-0.36,9.59,-0.06,0.19,0.06,-14.88,15.88,-4.19,1.00,-0.03,0.03,0.06
24.812098503112793,-0.64,-0.35,9.56,0.00,0.06,0.00,-15.25,17.00,-3.88,1.00,-0.03,0.03,0.06
25.139971256256104,-0.63,-0.36,9.59,-0.06,-0.06,0.13,-15.69,15.88,-3.38,1.00,-0.03,0.03,0.06
25.463539600372314,-0.64,-0.37,9.59,0.06,0.00,0.13,-15.69,16.25,-3.38,1.00,-0.03,0.03,0.06
25.791265964508057,-0.66,-0.35,9.61,0.06,-0.13,0.00,-15.25,15.88,-3.75,1.00,-0.03,0.03,0.06
26.115458250045776,-0.65,-0.35,9.59,0.06,-0.06,0.06,-16.00,16.25,-2.69,1.00,-0.03,0.03,0.06
26.442022562026978,-0.66,-0.36,9.59,0.13,0.06,0.00,-16.00,15.88,-3.50,1.00,-0.03,0.03,0.06
26.7662615776062,-0.67,-0.34,9.54,0.06,0.00,0.00,-15.69,16.25,-3.88,1.00,-0.03,0.03,0.06
27.093619108200073,-0.67,-0.34,9.61,0.00,0.00,0.06,-15.25,16.69,-2.69,1.00,-0.03,0.03,0.06
27.418236255645752,-0.63,-0.37,9.59,-0.13,-0.25,-0.06,-15.25,15.50,-2.69,1.00,-0.03,0.03,0.06
27.745238304138184,-0.66,-0.35,9.58,0.00,0.00,0.13,-15.25,14.75,-3.88,1.00,-0.03,0.03,0.06
28.069534301757812,-0.66,-0.35,9.60,-0.06,0.00,0.06,-14.88,15.50,-2.69,1.00,-0.03,0.03,0.06
28.397034883499146,-0.67,-0.34,9.56,-0.06,0.00,-0.06,-16.00,16.25,-3.38,1.00,-0.03,0.03,0.06
28.722657680511475,-0.66,-0.35,9.61,0.19,0.19,0.06,-15.69,16.69,-3.50,1.00,-0.03,0.03,0.06
29.048596620559692,-0.66,-0.34,9.59,0.06,-0.06,0.13,-15.25,15.88,-4.56,1.00,-0.03,0.03,0.06
29.372983694076538,-0.64,-0.37,9.59,0.00,-0.19,0.00,-16.00,15.50,-3.00,1.00,-0.03,0.03,0.06
29.700135707855225,-0.65,-0.36,9.60,-0.13,0.00,0.13,-16.00,16.69,-3.00,1.00,-0.03,0.03,0.06
30.024638652801514,-0.66,-0.36,9.58,-0.06,0.00,0.06,-15.69,16.25,-3.00,1.00,-0.03,0.03,0.06
30.35148024559021,-0.64,-0.33,9.61,0.00,0.25,0.00,-16.00,15.19,-2.69,1.00,-0.03,0.03,0.06
30.675432920455933,-0.66,-0.34,9.57,0.00,0.13,0.00,-15.25,15.88,-3.88,1.00,-0.03,0.03,0.06
31.00347375869751,-0.65,-0.35,9.59,-0.06,0.06,-0.06,-15.69,16.69,-3.50,1.00,-0.03,0.03,0.06
31.327565908432007,-0.64,-0.37,9.57,0.00,0.06,0.06,-16.00,15.88,-3.88,1.00,-0.03,0.03,0.06
31.65572214126587,-0.66,-0.37,9.57,0.00,0.00,0.13,-15.69,16.69,-3.50,1.00,-0.03,0.03,0.06
31.979597568511963,-0.65,-0.36,9.60,0.00,0.00,-0.06,-15.69,16.25,-2.25,1.00,-0.03,0.03,0.06
32.306899547576904,-0.63,-0.37,9.59,0.00,0.06,0.06,-15.69,16.69,-4.56,1.00,-0.03,0.03,0.06
32.63091850280762,-0.67,-0.34,9.58,0.00,0.00,0.06,-15.25,16.25,-3.88,1.00,-0.03,0.03,0.06
32.95883250236511,-0.66,-0.36,9.57,0.00,0.06,0.00,-16.00,16.69,-3.88,1.00,-0.03,0.03,0.06
33.28353667259216,-0.64,-0.36,9.57,-0.06,-0.19,-0.19,-16.00,15.88,-1.88,1.00,-0.03,0.03,0.06
33.61003756523132,-0.65,-0.35,9.59,0.00,0.00,0.06,-15.25,16.69,-2.69,1.00,-0.03,0.03,0.06
33.93550491333008,-0.67,-0.34,9.57,0.00,0.13,0.06,-15.25,15.88,-3.50,1.00,-0.03,0.03,0.06
34.26276111602783,-0.65,-0.36,9.59,0.06,0.00,0.00,-16.38,16.25,-3.06,1.00,-0.03,0.03,0.06
34.587013483047485,-0.65,-0.35,9.57,-0.13,0.00,0.00,-16.00,15.50,-3.50,1.00,-0.03,0.03,0.06
34.913381576538086,-0.66,-0.35,9.58,-0.06,-0.06,-0.06,-16.00,15.88,-4.19,1.00,-0.03,0.03,0.06
35.23749303817749,-0.65,-0.38,9.59,0.00,0.00,0.13,-15.69,15.88,-3.06,1.00,-0.03,0.03,0.06
35.5649573802948,-0.65,-0.35,9.56,-0.13,-0.13,0.13,-14.88,15.88,-2.25,1.00,-0.03,0.03,0.06
35.88926815986633,-0.65,-0.36,9.59,0.00,-0.25,0.06,-15.69,15.50,-2.69,1.00,-0.03,0.03,0.06
36.21666407585144,-0.64,-0.34,9.60,0.00,0.06,-0.06,-15.69,15.88,-2.69,1.00,-0.03,0.03,0.06
36.54078674316406,-0.63,-0.36,9.59,0.00,0.13,-0.13,-15.25,15.88,-2.69,1.00,-0.03,0.03,0.06
36.867814779281616,-0.65,-0.35,9.61,0.06,0.13,0.13,-15.69,16.25,-4.56,1.00,-0.03,0.03,0.06
37.192368030548096,-0.65,-0.35,9.60,0.06,0.00,0.19,-16.00,16.25,-3.50,1.00,-0.03,0.03,0.06
37.519209146499634,-0.61,-0.39,9.59,0.00,-0.06,0.00,-15.25,15.50,-3.06,1.00,-0.03,0.03,0.06
37.843833684921265,-0.67,-0.35,9.58,0.06,0.00,0.06,-16.00,16.69,-4.19,1.00,-0.03,0.03,0.06
38.17138409614563,-0.63,-0.36,9.57,0.06,-0.06,0.06,-15.25,15.50,-3.50,1.00,-0.03,0.03,0.06
38.49555683135986,-0.64,-0.37,9.59,0.00,-0.19,0.00,-14.88,15.88,-3.06,1.00,-0.03,0.03,0.06
38.822954177856445,-0.65,-0.35,9.61,0.00,-0.25,-0.13,-15.69,16.69,-3.50,1.00,-0.03,0.03,0.06
39.14760732650757,-0.65,-0.37,9.59,0.06,0.25,-0.13,-15.25,15.88,-3.50,1.00,-0.03,0.03,0.06
39.47418403625488,-0.65,-0.34,9.60,-0.06,0.06,0.00,-16.00,16.25,-3.50,1.00,-0.03,0.03,0.06
39.79853391647339,-0.67,-0.33,9.61,0.00,0.00,0.06,-15.69,16.25,-3.06,1.00,-0.03,0.03,0.06
40.125638008117676,-0.66,-0.37,9.58,0.00,0.00,-0.13,-16.00,16.25,-3.06,1.00,-0.03,0.03,0.06
40.450663328170776,-0.66,-0.36,9.60,0.06,-0.06,0.00,-16.38,15.50,-2.69,1.00,-0.03,0.03,0.06
40.77670073509216,-0.65,-0.36,9.56,0.00,-0.06,0.06,-15.69,15.88,-2.25,1.00,-0.03,0.03,0.06
41.101900815963745,-0.66,-0.36,9.59,-0.06,0.06,0.13,-15.25,16.69,-2.69,1.00,-0.03,0.03,0.06
41.42886567115784,-0.63,-0.33,9.57,-0.06,0.00,0.00,-16.00,16.69,-3.50,1.00,-0.03,0.03,0.06
41.75320243835449,-0.64,-0.35,9.60,-0.13,0.19,0.00,-15.69,16.25,-3.06,1.00,-0.03,0.03,0.06
42.08023238182068,-0.65,-0.36,9.60,0.00,-0.06,0.13,-15.69,16.25,-3.50,1.00,-0.03,0.03,0.06
42.40516138076782,-0.64,-0.36,9.58,-0.06,0.06,0.06,-16.38,16.25,-3.06,1.00,-0.03,0.03,0.06
42.73444986343384,-0.65,-0.36,9.55,0.00,-0.06,-0.06,-20.00,19.25,-41.25,1.00,-0.03,0.03,0.06
43.05675148963928,-0.65,-0.36,9.59,0.13,0.06,0.00,-19.56,19.25,-40.88,1.00,-0.03,0.03,0.06
43.38466739654541,-0.68,-0.36,9.58,-0.19,-0.06,-0.06,-19.25,18.88,-40.06,1.00,-0.03,0.03,0.06
43.70908451080322,-0.66,-0.37,9.58,0.06,0.00,0.00,-18.88,18.06,-40.88,1.00,-0.03,0.03,0.06
44.03673791885376,-0.67,-0.35,9.57,-0.13,-0.06,-0.06,-19.25,18.50,-38.88,1.00,-0.03,0.03,0.06
44.36074733734131,-0.65,-0.35,9.57,0.00,0.06,0.00,-20.00,18.88,-39.75,1.00,-0.03,0.03,0.06
44.68834853172302,-0.66,-0.35,9.58,0.06,0.06,0.13,-18.88,18.88,-41.25,1.00,-0.03,0.03,0.06
45.01265788078308,-0.63,-0.38,9.62,0.00,0.13,0.06,-18.88,18.88,-40.50,1.00,-0.03,0.03,0.06
45.340755224227905,-0.65,-0.36,9.61,0.00,0.00,0.13,-19.25,18.06,-41.25,1.00,-0.03,0.03,0.06
45.66343903541565,-0.64,-0.35,9.57,0.06,-0.06,-0.06,-18.50,18.88,-40.50,1.00,-0.03,0.03,0.06
45.99075746536255,-0.66,-0.37,9.60,0.06,-0.13,0.06,-19.56,18.88,-39.75,1.00,-0.03,0.03,0.06
46.31604480743408,-0.65,-0.34,9.60,0.06,-0.13,0.06,-19.25,17.75,-40.88,1.00,-0.03,0.03,0.06
46.642897605895996,-0.67,-0.37,9.55,0.00,-0.06,-0.06,-19.25,18.88,-40.50,1.00,-0.03,0.03,0.06
46.96828627586365,-0.67,-0.34,9.58,0.13,0.13,0.13,-20.00,18.50,-39.75,1.00,-0.03,0.03,0.06
47.296229124069214,-0.65,-0.36,9.58,-0.06,-0.06,0.06,-18.50,18.88,-40.50,1.00,-0.03,0.03,0.06
47.61899471282959,-0.64,-0.37,9.58,0.00,-0.06,0.00,-19.25,18.06,-41.25,1.00,-0.03,0.03,0.06
47.94662070274353,-0.65,-0.36,9.59,-0.13,-0.06,-0.13,-18.88,18.88,-41.25,1.00,-0.03,0.03,0.06
48.27108955383301,-0.67,-0.33,9.58,0.00,0.13,0.06,-19.56,19.25,-40.06,1.00,-0.03,0.03,0.06
