t,Ax,Ay,Az,wx,wy,wz,Bx,By,Bz,qw,qx,qy,qz
9.225939512252808,-0.81,1.38,9.44,-2.00,0.88,-1.88,20.75,-7.19,-41.88,-0.99,-0.08,-0.04,-0.07
9.5504732131958,-0.74,1.20,9.47,-3.00,0.19,-1.88,21.19,-6.06,-41.50,-0.99,-0.07,-0.04,-0.07
9.877618551254272,-0.78,1.11,9.49,1.81,-0.31,-1.56,20.75,-5.69,-42.25,-1.00,-0.07,-0.04,-0.06
10.204330444335938,-0.75,1.32,9.42,3.50,-1.00,-1.38,21.19,-6.06,-42.25,-0.99,-0.07,-0.04,-0.06
10.527480363845825,-0.80,1.41,9.42,-0.63,-0.88,-1.63,20.06,-6.88,-42.25,-0.99,-0.08,-0.04,-0.05
10.852708578109741,-0.74,1.26,9.47,-2.94,0.63,-2.06,21.19,-5.38,-41.88,-1.00,-0.07,-0.03,-0.05
11.18062710762024,-0.83,1.13,9.44,0.13,-0.06,-1.75,20.75,-5.69,-43.00,-1.00,-0.07,-0.04,-0.04
11.504976511001587,-0.75,1.24,9.45,2.88,-0.63,-1.44,20.38,-5.38,-42.25,-1.00,-0.07,-0.04,-0.04
11.831557512283325,-0.80,1.36,9.44,1.13,-1.63,-1.50,20.06,-5.69,-43.38,-1.00,-0.08,-0.04,-0.03
12.15608024597168,-0.72,1.31,9.48,-2.06,0.50,-2.00,20.38,-5.69,-43.38,-1.00,-0.07,-0.04,-0.03
12.481754064559937,-0.80,1.21,9.43,-1.75,1.25,-1.94,20.75,-4.56,-43.00,-1.00,-0.07,-0.04,-0.02
12.807453632354736,-0.80,1.18,9.47,2.00,-1.50,-1.38,20.75,-3.50,-41.38,-1.00,-0.07,-0.04,-0.02
13.13870096206665,-0.73,1.34,9.44,2.75,-1.63,-1.50,20.06,-5.38,-42.25,-1.00,-0.07,-0.03,-0.01
13.460362672805786,-0.80,1.37,9.43,-1.25,1.38,-2.00,20.38,-5.38,-42.25,-1.00,-0.08,-0.04,-0.01
13.787856578826904,-0.77,1.24,9.45,-2.38,-1.94,-1.81,20.75,-5.00,-42.25,-1.00,-0.07,-0.04,-0.00
14.110136985778809,-0.75,1.15,9.44,0.88,2.63,-2.19,20.38,-4.19,-42.56,-1.00,-0.07,-0.04,0.00
14.436469554901123,-0.85,1.29,9.44,3.00,-3.56,-1.06,20.75,-5.00,-43.06,-1.00,-0.07,-0.04,0.01
14.761459112167358,-0.69,1.37,9.47,-0.19,-0.63,-1.69,19.69,-4.56,-42.56,-1.00,-0.08,-0.03,0.01
15.090219974517822,-0.83,1.25,9.46,-2.13,2.06,-2.31,20.75,-3.88,-43.00,-1.00,-0.07,-0.03,0.02
15.413524150848389,-0.76,1.20,9.44,-0.31,-2.13,-1.56,19.69,-3.50,-43.06,-1.00,-0.07,-0.03,0.02
15.738545417785645,-0.78,1.22,9.40,1.81,0.38,-1.75,21.19,-3.50,-42.56,-1.00,-0.07,-0.03,0.03
16.06318712234497,-0.79,1.33,9.48,1.69,-1.94,-1.44,20.06,-3.50,-41.88,-1.00,-0.08,-0.03,0.03
16.389848947525024,-0.74,1.34,9.45,-1.13,0.44,-2.06,19.69,-3.88,-42.25,-1.00,-0.08,-0.03,0.03
16.7198965549469,-0.79,1.21,9.46,-2.00,1.50,-2.13,20.06,-3.06,-43.00,-1.00,-0.07,-0.03,0.04
17.04307746887207,-0.77,1.18,9.42,1.13,-2.44,-1.31,20.38,-3.06,-42.25,-1.00,-0.07,-0.03,0.04
17.367990970611572,-0.76,1.32,9.44,2.31,0.63,-1.81,20.06,-2.75,-42.25,-1.00,-0.07,-0.03,0.05
17.692312479019165,-0.80,1.33,9.39,0.00,-2.25,-1.38,20.38,-3.06,-42.56,-1.00,-0.08,-0.03,0.05
18.017961025238037,-0.72,1.27,9.45,-2.25,2.38,-2.19,20.06,-2.00,-42.69,-1.00,-0.07,-0.03,0.06
18.34742522239685,-0.84,1.18,9.45,0.13,-0.44,-1.88,19.69,-2.00,-43.06,-0.99,-0.07,-0.04,0.06
18.669185161590576,-0.72,1.27,9.44,2.19,-2.19,-1.31,19.69,-2.00,-42.38,-0.99,-0.07,-0.03,0.07
18.99514603614807,-0.76,1.31,9.49,0.69,1.00,-1.81,19.69,-2.38,-44.25,-0.99,-0.08,-0.03,0.07
19.319907903671265,-0.77,1.29,9.45,-0.88,-0.13,-1.63,20.06,-2.38,-43.06,-0.99,-0.08,-0.03,0.08
19.6467444896698,-0.75,1.25,9.44,-0.88,0.19,-1.81,20.38,-1.69,-42.69,-0.99,-0.07,-0.03,0.08
19.971808671951294,-0.80,1.20,9.48,0.94,-0.19,-1.75,18.88,-1.69,-42.69,-0.99,-0.07,-0.03,0.09
20.300142526626587,-0.75,1.27,9.45,2.13,-2.88,-1.19,19.25,-1.25,-43.88,-0.99,-0.08,-0.02,0.09
20.623153924942017,-0.74,1.34,9.46,-0.13,2.31,-2.13,19.69,-1.69,-43.19,-0.99,-0.08,-0.02,0.10
20.950045347213745,-0.84,1.27,9.43,-1.50,-0.69,-1.88,18.88,-0.88,-43.38,-0.99,-0.08,-0.03,0.10
21.277013540267944,-0.73,1.19,9.47,-0.25,-0.38,-1.81,18.56,-0.50,-43.75,-0.99,-0.07,-0.03,0.11
21.601441860198975,-0.82,1.25,9.44,2.31,-1.00,-1.56,19.25,-0.88,-42.69,-0.99,-0.07,-0.03,0.11
21.92780828475952,-0.74,1.34,9.47,1.00,-0.94,-1.50,18.88,-1.25,-43.06,-0.99,-0.08,-0.02,0.12
22.255064487457275,-0.79,1.29,9.41,-1.75,1.69,-2.19,18.75,-2.00,-42.38,-0.99,-0.08,-0.03,0.12
22.578879594802856,-0.79,1.20,9.44,-0.69,-0.94,-1.63,20.00,-0.19,-44.25,-0.99,-0.07,-0.03,0.13
22.904671669006348,-0.76,1.24,9.44,1.31,-2.31,-1.31,18.50,-1.25,-43.50,-0.99,-0.07,-0.02,0.13
23.22927236557007,-0.75,1.28,9.47,1.19,1.25,-1.88,18.75,-0.19,-43.06,-0.99,-0.08,-0.02,0.14
23.55562925338745,-0.78,1.32,9.47,0.25,-1.44,-1.56,18.75,-0.88,-44.69,-0.99,-0.08,-0.02,0.14
23.880685567855835,-0.76,1.25,9.42,-1.56,1.88,-2.25,18.50,-0.19,-44.69,-0.99,-0.08,-0.02,0.15
24.207799434661865,-0.81,1.18,9.46,-0.50,-2.50,-1.31,19.56,-0.19,-42.38,-0.99,-0.07,-0.03,0.15
24.532935619354248,-0.69,1.22,9.48,2.06,-0.63,-1.50,18.50,-0.19,-43.50,-0.98,-0.08,-0.02,0.16
24.859703302383423,-0.81,1.34,9.41,1.44,1.38,-1.81,18.50,-0.88,-44.69,-0.98,-0.08,-0.02,0.16
25.18359136581421,-0.77,1.32,9.42,-1.69,-0.81,-1.88,18.56,-0.50,-43.88,-0.98,-0.08,-0.02,0.17
25.510968446731567,-0.78,1.20,9.45,-1.63,0.50,-2.00,18.06,0.56,-43.06,-0.98,-0.07,-0.03,0.17
25.83458399772644,-0.79,1.20,9.46,2.00,-2.31,-1.31,18.50,1.25,-45.06,-0.98,-0.07,-0.02,0.17
26.161107540130615,-0.71,1.31,9.42,2.06,-0.31,-1.50,18.19,0.19,-43.38,-0.98,-0.08,-0.02,0.18
26.485870361328125,-0.83,1.32,9.45,-0.69,2.31,-2.25,18.06,0.56,-43.88,-0.98,-0.08,-0.02,0.18
26.816200256347656,-0.79,1.27,9.41,-1.50,-2.81,-1.31,20.06,0.56,-44.25,-0.98,-0.08,-0.02,0.19
27.138383388519287,-0.72,1.19,9.44,-0.25,0.50,-1.81,18.06,1.69,-43.50,-0.98,-0.07,-0.02,0.19
27.464441776275635,-0.82,1.23,9.49,2.50,-1.81,-1.38,18.75,1.69,-42.38,-0.98,-0.08,-0.02,0.20
27.79203987121582,-0.72,1.38,9.44,1.38,1.50,-1.81,18.06,1.00,-44.25,-0.98,-0.08,-0.02,0.20
28.117172241210938,-0.85,1.33,9.40,-1.94,0.56,-1.94,18.75,1.00,-43.88,-0.97,-0.08,-0.02,0.21
28.442806720733643,-0.72,1.18,9.46,-1.69,-2.69,-1.31,17.69,2.50,-43.50,-0.97,-0.07,-0.02,0.21
28.76737380027771,-0.75,1.16,9.49,2.06,0.13,-1.75,17.69,2.50,-44.25,-0.97,-0.07,-0.02,0.22
29.09171462059021,-0.78,1.35,9.45,2.69,0.00,-1.69,18.50,1.69,-44.25,-0.97,-0.08,-0.02,0.22
29.41939663887024,-0.76,1.37,9.42,-1.31,-0.06,-1.81,18.06,0.56,-44.25,-0.97,-0.08,-0.02,0.23
29.744508743286133,-0.81,1.20,9.44,-2.81,0.56,-2.06,18.75,2.50,-44.25,-0.97,-0.08,-0.02,0.23
30.070688724517822,-0.77,1.15,9.47,1.19,-3.50,-1.06,17.69,2.75,-43.50,-0.97,-0.07,-0.02,0.23
30.39499068260193,-0.72,1.28,9.44,3.06,1.94,-1.88,17.06,2.19,-44.69,-0.97,-0.08,-0.01,0.24
30.7215576171875,-0.86,1.39,9.39,0.75,0.31,-1.75,17.25,1.69,-43.56,-0.97,-0.08,-0.02,0.24
31.046504735946655,-0.74,1.31,9.44,-2.88,-1.13,-1.75,17.69,2.50,-43.06,-0.97,-0.08,-0.02,0.25
31.37337613105774,-0.82,1.13,9.46,-1.19,-1.06,-1.56,17.69,3.50,-44.25,-0.96,-0.07,-0.02,0.25
31.697925567626953,-0.75,1.18,9.49,3.06,-0.69,-1.38,16.38,3.50,-44.00,-0.96,-0.07,-0.01,0.26
32.026318311691284,-0.80,1.35,9.44,2.75,1.75,-1.88,17.06,2.06,-43.56,-0.96,-0.08,-0.01,0.26
32.34958076477051,-0.82,1.37,9.39,-2.13,-0.88,-1.69,17.75,2.50,-45.06,-0.96,-0.08,-0.02,0.27
32.676783323287964,-0.76,1.21,9.45,-3.31,-1.31,-1.69,16.69,2.50,-44.38,-0.96,-0.07,-0.02,0.27
33.001989126205444,-0.77,1.09,9.50,1.69,-0.31,-1.50,17.25,3.50,-43.88,-0.96,-0.07,-0.02,0.27
33.329718589782715,-0.76,1.29,9.46,4.56,-0.63,-1.13,16.56,3.50,-44.25,-0.96,-0.08,-0.01,0.28
33.65246653556824,-0.79,1.43,9.41,-1.00,2.31,-2.13,17.06,2.88,-45.00,-0.96,-0.09,-0.01,0.28
33.979634046554565,-0.82,1.23,9.43,-3.81,-2.13,-1.50,17.06,3.56,-43.50,-0.95,-0.08,-0.02,0.29
34.304001569747925,-0.71,1.13,9.50,0.06,-1.56,-1.25,17.06,4.00,-44.25,-0.95,-0.07,-0.01,0.29
34.63064169883728,-0.78,1.21,9.46,3.75,1.31,-1.63,16.69,4.00,-45.06,-0.95,-0.08,-0.01,0.30
34.95741677284241,-0.80,1.41,9.42,1.75,0.19,-1.56,16.69,2.75,-44.25,-0.95,-0.09,-0.01,0.30
35.28224515914917,-0.80,1.33,9.42,-3.06,-0.44,-1.69,16.38,3.50,-44.25,-0.95,-0.08,-0.01,0.30
35.60712432861328,-0.77,1.18,9.48,-2.63,-1.31,-1.63,16.38,3.88,-43.88,-0.95,-0.07,-0.01,0.31
35.93402028083801,-0.72,1.11,9.51,2.75,-1.13,-1.25,16.00,4.69,-43.88,-0.95,-0.07,-0.01,0.31
36.25834536552429,-0.78,1.37,9.44,4.19,2.44,-1.63,16.69,3.88,-43.88,-0.95,-0.08,-0.01,0.32
36.58628463745117,-0.81,1.45,9.38,-1.63,-1.56,-1.44,16.38,3.88,-43.06,-0.94,-0.09,-0.01,0.32
36.91235423088074,-0.72,1.19,9.47,-4.69,-0.13,-1.81,16.00,3.50,-43.88,-0.94,-0.08,-0.01,0.32
37.2368049621582,-0.77,1.09,9.52,1.19,-1.56,-1.19,15.56,4.69,-43.50,-0.94,-0.07,-0.01,0.33
37.56123328208923,-0.70,1.28,9.43,4.81,0.81,-1.31,16.00,3.50,-44.69,-0.94,-0.08,-0.01,0.33
37.89049768447876,-0.82,1.44,9.42,0.38,1.56,-1.69,16.38,3.50,-43.50,-0.94,-0.09,-0.01,0.34
38.213449478149414,-0.75,1.31,9.42,-4.13,-1.94,-1.44,16.00,4.69,-45.88,-0.94,-0.08,-0.01,0.34
38.542330265045166,-0.75,1.12,9.50,-1.44,-1.19,-1.31,15.56,5.38,-45.00,-0.94,-0.07,-0.01,0.34
38.864169120788574,-0.75,1.16,9.50,3.94,0.44,-1.38,15.19,5.38,-44.25,-0.93,-0.07,-0.01,0.35
39.19099140167236,-0.80,1.40,9.43,3.13,1.13,-1.44,16.38,4.25,-44.25,-0.93,-0.09,-0.01,0.35
39.515512228012085,-0.80,1.43,9.42,-3.00,-0.44,-1.75,16.00,3.75,-44.69,-0.93,-0.09,-0.01,0.35
39.847219467163086,-0.78,1.18,9.45,-3.69,-2.50,-1.38,15.19,4.88,-44.69,-0.93,-0.07,-0.01,0.36
40.16702604293823,-0.72,1.08,9.50,2.31,0.88,-1.44,15.19,6.06,-44.25,-0.93,-0.07,-0.01,0.36
40.49458622932434,-0.80,1.31,9.42,5.00,0.13,-1.19,15.56,4.88,-44.75,-0.93,-0.08,-0.01,0.37
40.81799101829529,-0.78,1.46,9.40,-1.00,0.00,-1.56,14.88,3.75,-45.50,-0.92,-0.09,-0.00,0.37
41.145195722579956,-0.80,1.23,9.44,-4.69,-0.63,-1.56,15.19,5.25,-44.69,-0.92,-0.08,-0.01,0.37
41.470130920410156,-0.72,1.07,9.50,0.31,-2.00,-1.13,14.88,6.50,-44.69,-0.92,-0.07,-0.01,0.38
41.79757070541382,-0.72,1.22,9.45,5.00,1.13,-1.31,14.50,6.06,-45.00,-0.92,-0.08,-0.00,0.38
42.122276306152344,-0.83,1.44,9.40,1.19,1.31,-1.38,16.00,4.56,-44.25,-0.92,-0.09,-0.00,0.38
42.44955348968506,-0.78,1.34,9.44,-4.19,-2.19,-1.38,14.50,6.06,-44.75,-0.92,-0.08,-0.01,0.39
42.77481007575989,-0.74,1.09,9.48,-2.06,-0.81,-1.31,14.50,6.06,-45.00,-0.92,-0.07,-0.01,0.39
43.099974155426025,-0.75,1.17,9.48,3.81,-0.50,-1.25,14.06,6.75,-44.69,-0.92,-0.07,-0.01,0.40
43.42492437362671,-0.78,1.39,9.39,3.44,1.75,-1.50,14.06,5.69,-45.00,-0.91,-0.09,-0.00,0.40
43.752102851867676,-0.86,1.42,9.38,-2.19,-1.13,-1.38,14.50,4.88,-45.38,-0.91,-0.09,-0.00,0.40
44.07576537132263,-0.72,1.19,9.46,-4.13,-1.56,-1.44,14.06,6.06,-45.00,-0.91,-0.08,-0.00,0.41
44.402597427368164,-0.75,1.05,9.49,1.63,0.00,-1.25,13.69,6.75,-43.88,-0.91,-0.07,-0.01,0.41
44.727073669433594,-0.75,1.32,9.47,5.25,0.69,-1.13,14.06,5.69,-44.69,-0.91,-0.08,-0.00,0.41
45.0547513961792,-0.83,1.48,9.38,-0.25,0.31,-1.56,14.50,4.56,-45.00,-0.91,-0.09,-0.00,0.41
45.38129258155823,-0.77,1.27,9.46,-4.94,-1.44,-1.44,13.69,6.06,-43.88,-0.90,-0.08,-0.00,0.42
45.707412004470825,-0.74,1.03,9.50,-0.25,-1.25,-1.19,13.69,6.38,-45.88,-0.90,-0.07,-0.01,0.42
46.030502796173096,-0.74,1.23,9.49,4.81,0.69,-1.00,13.38,7.19,-45.38,-0.90,-0.08,-0.00,0.42
46.3568069934845,-0.81,1.42,9.41,1.69,0.94,-1.38,14.06,5.25,-44.69,-0.90,-0.09,0.00,0.43
46.681727170944214,-0.79,1.34,9.44,-3.81,-0.81,-1.38,14.06,6.06,-45.00,-0.90,-0.08,-0.00,0.43
47.010016679763794,-0.76,1.13,9.50,-2.31,-2.25,-1.00,13.38,6.75,-44.25,-0.90,-0.07,-0.00,0.43
47.3331093788147,-0.72,1.14,9.51,3.13,0.81,-1.25,12.56,7.19,-45.00,-0.90,-0.07,0.00,0.44
47.66173791885376,-0.80,1.38,9.43,3.94,1.50,-1.31,13.00,6.38,-45.38,-0.89,-0.09,0.00,0.44
47.987330198287964,-0.82,1.46,9.39,-2.06,-1.50,-1.19,14.06,6.50,-45.00,-0.89,-0.09,0.00,0.44
48.31312799453735,-0.74,1.20,9.43,-4.50,-1.00,-1.31,13.00,6.38,-44.25,-0.89,-0.08,0.00,0.45
48.63841009140015,-0.72,1.06,9.51,1.50,0.06,-1.19,13.38,7.88,-46.56,-0.89,-0.07,-0.00,0.45
48.96259021759033,-0.77,1.30,9.46,5.31,-0.19,-1.00,13.00,6.75,-45.38,-0.89,-0.08,0.00,0.45
49.287150621414185,-0.79,1.47,9.41,-0.44,1.00,-1.50,12.56,5.69,-45.00,-0.89,-0.09,0.00,0.46
49.61422848701477,-0.83,1.27,9.44,-4.75,-1.69,-1.31,12.56,6.38,-44.69,-0.88,-0.08,-0.00,0.46
49.93943691253662,-0.72,1.09,9.52,-0.38,-1.31,-1.13,12.19,7.19,-43.88,-0.88,-0.07,-0.00,0.46
50.26618313789368,-0.75,1.21,9.50,4.63,0.94,-1.13,13.00,7.56,-45.75,-0.88,-0.08,0.00,0.47
50.5913724899292,-0.77,1.45,9.40,1.88,1.00,-1.25,13.00,6.38,-44.69,-0.88,-0.09,0.00,0.47
50.917837381362915,-0.81,1.37,9.44,-3.63,-1.13,-1.31,12.56,6.06,-44.69,-0.88,-0.08,0.00,0.47
51.24427056312561,-0.73,1.12,9.48,-2.69,-1.75,-1.13,12.19,7.50,-45.38,-0.88,-0.07,0.00,0.47
51.568575382232666,-0.73,1.10,9.52,3.44,0.81,-1.06,12.56,8.50,-45.38,-0.88,-0.07,0.00,0.48
51.89313077926636,-0.78,1.37,9.41,3.94,0.38,-1.06,11.88,7.06,-45.38,-0.87,-0.09,0.01,0.48
52.22032189369202,-0.82,1.43,9.38,-2.13,-0.56,-1.25,13.00,5.56,-45.00,-0.87,-0.09,0.01,0.48
52.545830488204956,-0.76,1.19,9.43,-4.44,-1.25,-1.38,11.88,7.50,-45.00,-0.87,-0.08,0.00,0.49
52.87316584587097,-0.73,1.07,9.49,1.44,-0.69,-0.94,12.19,8.19,-46.56,-0.87,-0.07,0.00,0.49
53.1971492767334,-0.76,1.29,9.45,5.06,1.50,-1.00,11.50,7.06,-45.88,-0.87,-0.08,0.01,0.49
53.52387094497681,-0.82,1.46,9.38,0.06,-0.50,-1.25,11.88,6.25,-44.69,-0.87,-0.09,0.01,0.49
53.848166942596436,-0.76,1.29,9.44,-4.88,-0.75,-1.31,12.19,7.50,-44.25,-0.86,-0.08,0.01,0.50
54.17647886276245,-0.79,1.06,9.48,-0.81,-1.13,-1.06,11.19,8.50,-44.25,-0.86,-0.07,0.00,0.50
54.501375675201416,-0.74,1.23,9.48,4.94,0.13,-0.69,11.50,7.56,-45.38,-0.86,-0.08,0.01,0.50
54.82734560966492,-0.81,1.46,9.39,2.00,1.56,-1.25,11.88,6.69,-44.69,-0.86,-0.09,0.01,0.50
55.153032064437866,-0.81,1.39,9.42,-3.81,-1.06,-1.06,13.00,7.88,-44.69,-0.86,-0.09,0.01,0.51
55.47968816757202,-0.75,1.11,9.46,-2.75,-2.19,-0.94,11.19,8.25,-45.38,-0.86,-0.07,0.01,0.51
55.80807042121887,-0.72,1.11,9.50,3.25,1.38,-1.06,10.75,7.75,-45.00,-0.86,-0.07,0.01,0.51
56.129202365875244,-0.81,1.36,9.43,4.19,0.88,-1.06,11.50,7.75,-45.88,-0.85,-0.09,0.01,0.52
56.453760623931885,-0.81,1.45,9.37,-2.13,-1.00,-1.00,11.19,7.06,-46.19,-0.85,-0.09,0.01,0.52
56.78110694885254,-0.76,1.21,9.47,-4.69,-0.94,-1.25,10.75,8.25,-44.69,-0.85,-0.08,0.00,0.52
57.10942602157593,-0.74,1.07,9.51,1.50,0.00,-0.94,10.75,8.88,-45.38,-0.85,-0.07,0.00,0.52
57.43249773979187,-0.78,1.28,9.45,5.44,-0.25,-0.81,11.50,8.25,-45.00,-0.85,-0.08,0.01,0.53
57.75897812843323,-0.78,1.48,9.39,-0.19,0.75,-1.19,12.19,7.06,-45.75,-0.85,-0.09,0.01,0.53
58.086976051330566,-0.83,1.27,9.44,-4.88,-0.94,-1.19,11.88,7.75,-45.00,-0.84,-0.08,0.01,0.53
58.41015577316284,-0.74,1.06,9.50,-0.69,-1.88,-0.88,10.38,8.50,-45.88,-0.84,-0.07,0.01,0.53
58.735899686813354,-0.74,1.18,9.46,4.63,1.38,-1.06,10.75,8.50,-45.88,-0.84,-0.08,0.01,0.54
59.06013345718384,-0.82,1.43,9.42,2.00,1.06,-1.00,11.19,7.75,-44.69,-0.84,-0.09,0.01,0.54
59.38794684410095,-0.81,1.37,9.41,-3.63,-2.00,-1.00,11.19,7.50,-45.88,-0.84,-0.08,0.01,0.54
59.715280532836914,-0.72,1.14,9.49,-3.00,-1.06,-1.13,11.19,8.50,-44.88,-0.84,-0.07,0.01,0.54
60.03970193862915,-0.76,1.10,9.50,3.13,0.63,-0.88,10.06,8.50,-44.06,-0.84,-0.07,0.01,0.55
60.36317753791809,-0.76,1.39,9.44,4.44,0.25,-0.94,10.75,7.75,-45.25,-0.83,-0.08,0.01,0.55
60.69033765792847,-0.82,1.44,9.39,-2.25,-0.19,-1.13,10.06,7.56,-45.25,-0.83,-0.09,0.01,0.55
61.01657676696777,-0.76,1.19,9.47,-4.75,-1.63,-1.13,10.06,9.00,-43.75,-0.83,-0.08,0.01,0.55
61.34184217453003,-0.74,1.05,9.51,1.44,-0.13,-0.81,10.38,9.00,-46.06,-0.83,-0.07,0.01,0.55
61.666815757751465,-0.74,1.29,9.42,5.19,0.44,-0.63,10.38,7.88,-45.75,-0.83,-0.08,0.01,0.56
61.99337840080261,-0.82,1.49,9.41,-0.06,0.50,-1.13,10.75,7.56,-45.25,-0.82,-0.09,0.01,0.56
62.317665576934814,-0.78,1.30,9.43,-4.81,-1.00,-1.19,9.69,8.25,-45.75,-0.82,-0.08,0.01,0.56
62.644407510757446,-0.72,1.07,9.51,-0.94,-1.38,-0.88,9.69,9.00,-45.75,-0.82,-0.07,0.01,0.56
62.96895694732666,-0.74,1.21,9.47,4.75,0.94,-0.81,10.38,9.38,-44.88,-0.82,-0.08,0.01,0.57
63.29597997665405,-0.83,1.44,9.37,2.38,0.63,-1.00,10.06,7.19,-46.50,-0.82,-0.09,0.01,0.57
63.62080430984497,-0.79,1.41,9.42,-4.00,-1.19,-1.13,10.75,7.56,-44.88,-0.82,-0.08,0.01,0.57
63.95137596130371,-0.76,1.13,9.47,-3.13,-1.56,-1.00,9.25,9.69,-44.88,-0.82,-0.07,0.01,0.57
64.2720136642456,-0.73,1.11,9.49,3.44,0.44,-0.63,10.06,9.38,-45.75,-0.82,-0.07,0.01,0.57
64.60039949417114,-0.80,1.36,9.40,4.38,1.38,-0.88,9.69,7.56,-44.19,-0.81,-0.08,0.02,0.58
64.92395091056824,-0.80,1.43,9.37,-1.81,-1.31,-0.81,10.38,7.50,-46.50,-0.81,-0.09,0.02,0.58
65.25013089179993,-0.77,1.20,9.45,-4.81,-0.69,-1.06,8.88,8.56,-45.25,-0.81,-0.08,0.01,0.58
65.57638502120972,-0.75,1.07,9.50,1.13,-0.13,-0.75,10.06,9.38,-45.75,-0.81,-0.07,0.01,0.58
65.90259218215942,-0.78,1.28,9.46,5.44,-0.06,-0.56,9.25,9.00,-44.50,-0.81,-0.08,0.01,0.58
66.22930669784546,-0.80,1.49,9.38,0.00,1.00,-1.13,8.56,8.25,-44.88,-0.81,-0.09,0.02,0.59
66.55537986755371,-0.78,1.30,9.42,-5.19,-1.25,-1.13,10.38,8.56,-45.25,-0.80,-0.08,0.01,0.59
66.87998223304749,-0.72,1.07,9.47,-0.88,-1.50,-0.63,8.88,10.06,-44.56,-0.80,-0.07,0.01,0.59
67.20619368553162,-0.76,1.20,9.48,4.88,0.75,-0.75,8.88,9.69,-45.25,-0.80,-0.08,0.01,0.59
67.52995491027832,-0.79,1.44,9.40,2.31,1.00,-1.00,10.38,8.25,-45.38,-0.80,-0.09,0.02,0.59
