t,Ax,Ay,Az,wx,wy,wz,Bx,By,Bz,qw,qx,qy,qz
77416.08119,-0.66,-0.36,9.59,-0.06,0.06,0,-7.38,33.25,-41.88,1,-0.02,0.04,0
77742.70153,-0.67,-0.36,9.58,-0.13,-0.06,0.06,-7,33,-41.19,1,-0.02,0.04,0
78067.96336,-0.67,-0.36,9.6,-0.06,-0.19,-0.06,-7.75,33.25,-42.69,1,-0.02,0.04,0
78395.46466,-0.67,-0.35,9.59,0.19,0.19,-0.13,-6.56,32.56,-41.06,1,-0.02,0.04,0
78719.94495,-0.67,-0.34,9.61,0.06,-0.13,-0.06,-7.38,33,-43.06,1,-0.02,0.04,0
79046.6485,-0.68,-0.33,9.57,0,0,0.13,-7.75,33,-41.88,1,-0.02,0.04,0
79370.83912,-0.69,-0.36,9.58,0,-0.06,0,-7.75,32.56,-42.69,1,-0.02,0.04,0
79698.71402,-0.66,-0.38,9.57,0.06,0.13,0.06,-7,33.25,-43.06,1,-0.02,0.04,0
80022.85123,-0.68,-0.35,9.59,-0.06,-0.06,0.19,-7.75,33,-41.88,1,-0.02,0.04,0
80350.28625,-0.7,-0.36,9.55,-0.06,0.06,0.06,-7.75,33,-42.25,1,-0.02,0.04,0
80674.6068,-0.67,-0.34,9.58,-0.06,-0.13,0.06,-7,33.69,-43.06,1,-0.02,0.04,0
81001.47486,-0.65,-0.35,9.55,0,0.06,0.13,-7.38,33.69,-42.25,1,-0.02,0.04,0
81325.67811,-0.68,-0.37,9.57,0,0,0,-7.38,32.56,-41.56,1,-0.02,0.04,0
81652.90546,-0.66,-0.34,9.58,0.06,0,0.13,-6.56,33,-41.88,1,-0.02,0.04,0
81976.75347,-0.68,-0.35,9.56,0.06,0,0.13,-7.38,33,-40.75,1,-0.02,0.04,0
82304.88276,-0.66,-0.33,9.59,-0.06,-0.13,0,-7.75,33.25,-41.88,1,-0.02,0.04,0
82629.15492,-0.68,-0.37,9.56,0.06,-0.06,0,-6.56,33.25,-41.56,1,-0.02,0.04,0
82955.96147,-0.67,-0.36,9.58,0,0,0.06,-7.75,33,-41.19,1,-0.02,0.04,0
83280.50375,-0.68,-0.34,9.56,0.06,0,0.06,-7.75,33,-41.19,1,-0.02,0.04,0
83607.90181,-0.67,-0.34,9.58,0.13,0,0,-7.38,33.69,-43.88,1,-0.02,0.04,0
83932.1444,-0.67,-0.34,9.55,0,0.19,0,-7.38,33.69,-43.88,1,-0.02,0.04,0
84259.16982,-0.66,-0.34,9.56,0.06,0,0.06,-7.38,33.69,-41.88,1,-0.02,0.04,0
84584.33247,-0.67,-0.35,9.58,0,0.13,-0.13,-6.56,32.56,-41.88,1,-0.02,0.04,0
84911.91912,-0.65,-0.34,9.58,0,-0.19,-0.06,-8.06,33.25,-42.25,1,-0.02,0.04,0
85236.51767,-0.67,-0.35,9.59,0,0.13,-0.06,-7.38,33.25,-43.06,1,-0.02,0.04,0
85563.4973,-0.68,-0.35,9.6,0,0.13,-0.06,-7,33.25,-41.88,1,-0.02,0.04,0
85887.78591,-0.68,-0.33,9.59,0.06,0.19,0.06,-7.38,33.25,-41.19,1,-0.02,0.04,0
86216.04562,-0.69,-0.36,9.55,-0.06,-0.06,-0.06,-7.75,32.56,-43.06,1,-0.02,0.04,0
86540.44724,-0.67,-0.35,9.57,-0.13,-0.06,0.06,-8.06,32.56,-42.38,1,-0.02,0.04,0
86867.11049,-0.68,-0.35,9.56,-0.06,0,0.13,-7.75,33,-42.25,1,-0.02,0.04,0
87191.24818,-0.66,-0.36,9.57,0,0.06,0,-7,33.25,-42.25,1,-0.02,0.04,0
87518.32962,-0.69,-0.37,9.57,-0.06,0,-0.06,-7.38,32.25,-42.38,1,-0.02,0.04,0
87843.78195,-0.7,-0.36,9.55,0,-0.06,0.06,-7.38,32.56,-41.88,1,-0.02,0.04,0
88171.08321,-0.68,-0.34,9.56,-0.06,0,0,-7.38,34.06,-41.19,1,-0.02,0.04,0
88495.6255,-0.69,-0.35,9.6,-0.06,-0.13,0,-7.75,33,-41.56,1,-0.02,0.04,0
88822.26849,-0.66,-0.35,9.59,0.13,0,-0.06,-7.38,33,-42.69,1,-0.02,0.04,0
89147.45784,-0.67,-0.35,9.56,0.06,0.06,0,-7,33.69,-42.25,1,-0.02,0.04,0
89474.77436,-0.7,-0.36,9.56,0,-0.13,-0.06,-7.75,33,-41.88,1,-0.02,0.04,0
89798.11788,-0.67,-0.38,9.57,0,0.13,0.06,-7.75,32.56,-41.56,1,-0.02,0.04,0
90126.06096,-0.66,-0.36,9.59,-0.06,-0.13,0,-7.75,33.25,-41.88,1,-0.02,0.04,0
90450.07205,-0.69,-0.34,9.55,0,0.13,0.06,-7.75,32.56,-42.25,1,-0.02,0.04,0
90777.42147,-0.68,-0.36,9.56,-0.06,-0.06,-0.25,-7.38,33,-41.56,1,-0.02,0.04,0
91102.65112,-0.67,-0.34,9.59,-0.06,0.06,-0.06,-7.38,33,-41.56,1,-0.02,0.04,0
91429.84319,-0.67,-0.33,9.58,-0.13,0.06,0,-7.75,33,-43.06,1,-0.02,0.04,0
91754.19044,-0.69,-0.35,9.57,0,0,-0.19,-7.38,33,-43.06,1,-0.02,0.04,0
92080.7941,-0.68,-0.36,9.58,0,0.13,-0.13,-7.38,33.25,-41.88,1,-0.02,0.04,0
92404.8779,-0.67,-0.34,9.55,0.06,-0.13,0,-7.38,33,-43.88,1,-0.02,0.04,0
92732.72967,-0.69,-0.37,9.55,0,0.06,0,-7.75,32.56,-42.25,1,-0.02,0.04,0
93056.32758,-0.69,-0.35,9.57,0,0.19,0.1,-7.75,32.56,-42.25,1,-0.02,0.04,0
93383.82649,-0.68,-0.36,9.54,0,0.13,0,-7.75,32.56,-42.75,1,-0.02,0.04,0
93708.67491,-0.68,-0.33,9.57,-0.06,-0.06,0.06,-6.25,33,-41.56,1,-0.02,0.04,0
94035.84695,-0.68,-0.35,9.58,-0.06,0,-0.06,-7,33.25,-41.56,1,-0.02,0.04,0
94360.11672,-0.67,-0.35,9.56,0,0.19,0,-7.38,33,-41.56,1,-0.02,0.04,0
94687.26468,-0.66,-0.36,9.57,-0.06,-0.13,0.06,-7.75,32.56,-41.56,1,-0.02,0.04,0
95012.09903,-0.67,-0.35,9.58,0,-0.06,0,-7.75,33,-41.88,1,-0.02,0.04,0
95338.93061,-0.69,-0.34,9.56,0.06,-0.19,0,-7.38,33.25,-43.06,1,-0.02,0.04,0
95663.20586,-0.67,-0.36,9.61,0.13,0,-0.13,-7.38,33,-41.88,1,-0.02,0.04,0
95991.00208,-0.67,-0.35,9.61,-0.06,0.19,0,-6.56,33,-42.75,1,-0.02,0.04,0
96315.71198,-0.67,-0.35,9.58,0,-0.13,0.06,-7.38,33,-41.88,1,-0.02,0.04,0
96642.80081,-0.67,-0.35,9.56,0.06,-0.06,0,-8.5,33.69,-42.75,1,-0.02,0.04,0
96966.90392,-0.7,-0.35,9.59,0.06,-0.13,0.06,-7,33,-43.5,1,-0.02,0.04,0
97294.5044,-0.67,-0.34,9.57,0,-0.13,-0.06,-8.06,33.25,-41.88,1,-0.02,0.04,0
97619.30251,-0.67,-0.34,9.57,0,-0.19,0.13,-7.38,33.25,-43.06,1,-0.02,0.04,0
97945.8878,-0.68,-0.35,9.59,0,0.06,0.06,-7.38,33,-42.25,1,-0.02,0.04,0
98270.4587,-0.67,-0.35,9.56,0,0.06,0,-6.25,33.25,-42.25,1,-0.02,0.04,0
98598.34933,-0.68,-0.38,9.59,-0.13,0.13,0,-6.56,33,-42.25,1,-0.02,0.04,0
98922.5719,-0.69,-0.36,9.53,0,-0.13,-0.13,-7,33,-41.56,1,-0.02,0.04,0
99250.08583,-0.66,-0.37,9.6,0.06,-0.13,-0.06,-7.75,33,-41.88,1,-0.02,0.04,0
99574.47886,-0.69,-0.35,9.59,0.19,-0.19,0.06,-7,32.56,-41.88,1,-0.02,0.04,0
99901.26729,-0.71,-0.34,9.56,0.06,0.13,-0.06,-6.56,33.25,-41.88,1,-0.02,0.04,0
100227.3035,-0.68,-0.35,9.59,0,-0.06,0.06,-8.06,33.25,-41.56,1,-0.02,0.04,0
100552.6128,-0.67,-0.37,9.58,0,0,-0.06,-7.75,33.25,-43.06,1,-0.02,0.04,0
100877.501,-0.67,-0.34,9.57,-0.13,-0.13,0,-7,32.56,-43.06,1,-0.02,0.04,0
101205.5452,-0.67,-0.36,9.6,0,-0.06,-0.06,-7,33.69,-41.19,1,-0.02,0.04,0
101529.8331,-0.67,-0.36,9.57,0.06,0.06,0,-7,33.25,-41.88,1,-0.02,0.04,0
101857.4142,-0.67,-0.35,9.58,-0.06,0.13,0.13,-7.38,33.69,-41.88,1,-0.02,0.04,0
102180.5074,-0.69,-0.34,9.53,-0.06,0,0,-6.25,34.06,-43.06,1,-0.02,0.04,0
102507.6969,-0.7,-0.33,9.54,0,0.13,0,-7.38,33.25,-41.88,1,-0.02,0.04,0
102832.1216,-0.67,-0.34,9.6,0,0.06,-0.06,-7.38,33,-42.75,1,-0.02,0.04,0
103159.4532,-0.69,-0.36,9.58,0,0.19,0.13,-7.38,33,-42.38,1,-0.02,0.04,0
103483.8352,-0.69,-0.36,9.58,0,0.19,0.1,-6.56,32.56,-44.69,1,-0.02,0.04,0
104135.1871,-0.67,-0.36,9.59,0,0.19,0.06,-7.75,33,-43.06,1,-0.02,0.04,0
104462.9138,-0.67,-0.34,9.59,0.06,0.06,0.19,-7.38,34.06,-42.38,1,-0.02,0.04,0
104786.9508,-0.68,-0.36,9.58,0,0.13,0.06,-7.38,33,-43.06,1,-0.02,0.04,0
105114.1522,-0.68,-0.35,9.57,0.13,-0.06,0,-7,32.56,-41.88,1,-0.02,0.04,0
105439.2767,-0.67,-0.35,9.57,0,-0.06,-0.06,-8.06,33,-41.19,1,-0.02,0.04,0
105765.9137,-0.7,-0.36,9.57,0,-0.19,0.06,-7.38,33.25,-42.25,1,-0.02,0.04,0
106090.7948,-0.69,-0.35,9.57,0.19,0,0.19,-7,33,-41.88,1,-0.02,0.04,0
106417.6188,-0.71,-0.36,9.55,0.13,0,0,-7,33.25,-41.19,1,-0.02,0.04,0
106742.2817,-0.69,-0.36,9.6,-0.06,-0.06,0.06,-7.38,33,-41.88,1,-0.02,0.04,0
107069.6075,-0.66,-0.38,9.59,-0.13,0.06,0.06,-8.06,33,-41.88,1,-0.02,0.04,0
107393.7335,-0.67,-0.35,9.59,0.06,0.13,0,-7.38,33,-43.06,1,-0.02,0.04,0
107721.4282,-0.67,-0.38,9.59,-0.06,0.06,0.06,-7.75,33.69,-42.38,1,-0.02,0.04,0
108045.9199,-0.67,-0.37,9.58,0,-0.13,-0.19,-8.06,33,-41.19,1,-0.02,0.04,0
108697.7243,-0.68,-0.36,9.59,0,0.19,0,-7.38,33,-41.88,1,-0.02,0.04,0
109024.1282,-0.67,-0.35,9.57,0,0,0.06,-7.38,32.25,-41.56,1,-0.02,0.04,0
109348.9411,-0.68,-0.35,9.58,0.06,0.06,0.06,-7.38,33,-42.75,1,-0.02,0.04,0
109676.0638,-0.68,-0.35,9.55,-0.06,-0.06,0,-7.38,33.25,-41.88,1,-0.02,0.04,0
110327.7876,-0.67,-0.37,9.59,0,0.06,0.1,-7,33.25,-43.5,1,-0.2,0.04,0
110652.1816,-0.67,-0.37,9.59,0,0.06,0.13,-7.75,32.56,-41.88,1,-0.02,0.04,0
110982.4069,-0.66,-0.36,9.58,0,0.06,0.06,-7,33,-43.88,1,-0.02,0.04,0
111304.1377,-0.67,-0.36,9.57,0.06,0.06,-0.06,-7.38,33.25,-41.88,1,-0.02,0.04,0
111630.9416,-0.69,-0.35,9.57,-0.06,0.06,0.06,-7.75,33.69,-41.56,1,-0.02,0.04,0
111955.8406,-0.67,-0.36,9.56,-0.06,-0.13,-0.13,-8.06,33.25,-41.88,1,-0.02,0.04,0
112282.7079,-0.66,-0.36,9.58,0,0.13,0.06,-7,33.25,-41.56,1,-0.02,0.04,0
112606.8404,-0.7,-0.36,9.57,-0.06,0,-0.06,-7,33.25,-41.19,1,-0.02,0.04,0
112934.1569,-0.67,-0.35,9.57,0,0,0.13,-7.38,33,-43.06,1,-0.02,0.04,0
113258.3623,-0.68,-0.37,9.58,-0.06,0.13,0.06,-7.75,32.56,-40.38,1,-0.02,0.04,0
113585.8116,-0.68,-0.37,9.55,0.13,0,0.06,-8.06,33.25,-42.38,1,-0.02,0.04,0
113910.3594,-0.67,-0.35,9.56,0.06,-0.13,0,-7.75,33.25,-42.75,1,-0.02,0.04,0
114237.6714,-0.67,-0.35,9.56,0.19,0,0.06,-8.5,33,-42.75,1,-0.02,0.04,0
114561.8031,-0.68,-0.35,9.6,0,0,0.06,-7.38,33.25,-42.25,1,-0.02,0.04,0
114888.9272,-0.68,-0.34,9.54,0,0,-0.19,-6.56,33,-42.75,1,-0.02,0.04,0
115213.1419,-0.69,-0.34,9.57,-0.06,0.06,-0.06,-7.38,33.25,-41.88,1,-0.02,0.04,0
115540.499,-0.68,-0.35,9.56,-0.06,0,-0.06,-7.38,33.25,-41.88,1,-0.02,0.04,0
115865.3159,-0.68,-0.36,9.58,0,-0.06,-0.06,-7.38,33,-41.88,1,-0.02,0.04,0
116192.4427,-0.67,-0.36,9.56,0,0.06,-0.06,-7,33.69,-41.88,1,-0.02,0.04,0
116516.7592,-0.69,-0.38,9.59,0,0,0,-8.06,33,-42.38,1,-0.02,0.04,0
116843.6992,-0.68,-0.35,9.58,0.06,-0.06,0,-6.56,33.69,-42.38,1,-0.02,0.04,0
117167.8934,-0.67,-0.36,9.57,0,0.13,0.06,-7,33.25,-41.56,1,-0.02,0.04,0
117495.5106,-0.66,-0.33,9.56,0,-0.06,0,-6.56,33,-42.38,1,-0.02,0.04,0
117819.5093,-0.67,-0.36,9.56,0,0.19,0,-7.38,33,-42.69,1,-0.02,0.04,0
118146.3192,-0.68,-0.35,9.58,0,0.13,0.13,-7,33.69,-42.75,1,-0.02,0.04,0
118471.3652,-0.68,-0.37,9.56,0,-0.13,0,-7.38,33.25,-41.88,1,-0.02,0.04,0
118798.4705,-0.68,-0.35,9.57,0,0,0,-7.38,33,-41.88,1,-0.02,0.04,0
119122.6034,-0.67,-0.36,9.58,0.06,0,-0.06,-7,33,-43.06,1,-0.02,0.04,0
119449.9609,-0.69,-0.34,9.56,-0.06,-0.13,0,-7,32.56,-42.75,1,-0.02,0.04,0
119775.2538,-0.67,-0.35,9.59,-0.06,-0.06,0,-7,33.25,-41.19,1,-0.02,0.04,0
120102.1142,-0.69,-0.36,9.58,-0.13,0.19,0.13,-7,33,-41.88,1,-0.02,0.04,0
120426.897,-0.68,-0.37,9.58,0.06,-0.06,0.06,-8.06,33,-41.88,1,-0.02,0.04,0
120754.8008,-0.67,-0.35,9.59,-0.06,-0.06,-0.06,-7.75,33,-41.56,1,-0.02,0.04,0
121078.572,-0.68,-0.34,9.58,0.06,0,0,-7.75,33,-41.88,1,-0.02,0.04,0
121405.1518,-0.67,-0.36,9.57,0,0.13,0.06,-7.38,33.25,-42.25,1,-0.02,0.04,0
121730.1102,-0.68,-0.36,9.57,-0.13,0.13,0,-7,33,-42.75,1,-0.02,0.04,0
122056.7799,-0.69,-0.34,9.55,0,0.13,0,-7.75,32.56,-41.19,1,-0.02,0.04,0
122381.7604,-0.68,-0.35,9.58,0.06,-0.13,-0.06,-7.75,33.25,-42.38,1,-0.02,0.04,0
122709.4045,-0.68,-0.33,9.56,0.06,-0.06,-0.06,-7,33,-42.75,1,-0.02,0.04,0
123033.5865,-0.66,-0.37,9.56,0.13,0,0,-7.38,33.25,-43.5,1,-0.02,0.04,0
123360.8396,-0.68,-0.34,9.55,-0.06,-0.06,-0.13,-7,32.56,-40.75,1,-0.02,0.04,0
123684.6592,-0.69,-0.38,9.59,0,0.13,0,-7.38,32.56,-42.75,1,-0.02,0.04,0
124012.5918,-0.68,-0.35,9.57,0.06,0,-0.06,-7.75,33.25,-42.38,1,-0.02,0.04,0
124336.3762,-0.7,-0.35,9.59,-0.06,0.13,0,-8.06,33.69,-42.38,1,-0.02,0.04,0
124663.9121,-0.69,-0.37,9.56,0,-0.19,-0.13,-7.38,32.56,-41.56,1,-0.02,0.04,0
124988.3235,-0.67,-0.37,9.57,0.06,0.13,0.13,-7.38,33,-41.88,1,-0.02,0.04,0
125314.7466,-0.66,-0.35,9.56,-0.06,0,-0.06,-6.56,32.25,-42.38,1,-0.02,0.04,0
125639.5159,-0.67,-0.36,9.57,-0.06,0.06,0.06,-8.06,33.25,-41.88,1,-0.02,0.04,0
125966.8911,-0.67,-0.36,9.55,-0.13,0.06,-0.13,-7,33,-42.38,1,-0.02,0.04,0
126291.0788,-0.67,-0.36,9.6,0,-0.13,0.06,-7,33.69,-41.19,1,-0.02,0.04,0
126617.883,-0.68,-0.33,9.57,-0.06,0,-0.06,-7.75,33.69,-41.56,1,-0.02,0.04,0
126942.9064,-0.67,-0.35,9.58,0,-0.19,-0.06,-8.06,33.25,-41.88,1,-0.02,0.04,0
127269.8095,-0.69,-0.35,9.58,-0.06,0.19,0.06,-7,33,-42.38,1,-0.02,0.04,0
127594.6624,-0.69,-0.33,9.57,-0.06,0.19,-0.06,-8.5,33,-42.25,1,-0.02,0.04,0
127921.1917,-0.68,-0.35,9.58,0.13,0.19,-0.06,-7.38,33.25,-42.38,1,-0.02,0.04,0
128246.0325,-0.68,-0.37,9.59,-0.13,-0.19,0.06,-7,33.25,-42.38,1,-0.02,0.04,0
128572.8605,-0.65,-0.37,9.58,0,0.06,0.06,-7.75,33.25,-42.75,1,-0.02,0.04,0
128897.8255,-0.68,-0.33,9.59,-0.06,0.19,-0.06,-6.56,33.25,-41.88,1,-0.02,0.04,0
129224.3228,-0.68,-0.38,9.58,0,0.19,0,-7.38,33,-42.38,1,-0.02,0.04,0
129548.4982,-0.68,-0.35,9.6,0.06,0.13,-0.06,-7.38,33.25,-40.75,1,-0.02,0.04,0
129875.957,-0.69,-0.34,9.58,0,0,0.06,-7,33,-41.88,1,-0.02,0.04,0
130202.1818,-0.68,-0.34,9.58,-0.06,-0.06,0,-6.56,32.56,-42.38,1,-0.02,0.04,0
130528.4526,-0.67,-0.34,9.59,-0.06,-0.13,0,-7.38,33.25,-41.56,1,-0.02,0.04,0
130852.0648,-0.68,-0.35,9.58,0.06,0,0.13,-8.06,33,-43.5,1,-0.02,0.04,0
131179.1036,-0.68,-0.35,9.57,0,-0.19,0.06,-8.06,32.56,-42.75,1,-0.02,0.04,0
131504.4703,-0.68,-0.35,9.58,-0.06,-0.06,0,-7.75,33,-41.19,1,-0.02,0.04,0
131831.0184,-0.68,-0.36,9.55,-0.13,0,-0.06,-8.06,33,-41.88,1,-0.02,0.04,0
132156.3275,-0.68,-0.33,9.59,0,0.06,0,-7.75,33.25,-42.38,1,-0.02,0.04,0
132482.3999,-0.66,-0.37,9.56,0,-0.06,0.06,-7.75,32.56,-42.38,1,-0.02,0.04,0
132807.9205,-0.67,-0.33,9.6,0,0.06,0.06,-7,33.69,-41.56,1,-0.02,0.04,0
133134.5239,-0.64,-0.36,9.6,0.06,0,0.06,-7,33.38,-42.75,1,-0.02,0.04,0
133458.3616,-0.69,-0.34,9.58,0.06,0.13,0,-8.06,33,-44.25,1,-0.02,0.04,0
133785.6081,-0.68,-0.36,9.59,0.06,0.06,0,-7.75,34.06,-41.88,1,-0.02,0.04,0
134110.1956,-0.67,-0.34,9.57,-0.06,0.06,0.06,-7.75,33.38,-42.75,1,-0.02,0.04,0
134437.0723,-0.7,-0.34,9.57,0,-0.06,0.13,-7.38,32.25,-42.38,1,-0.02,0.04,0
134761.2574,-0.69,-0.33,9.57,0,0.06,0,-7.38,33.25,-41.88,1,-0.02,0.04,0
135089.4704,-0.69,-0.35,9.57,0,0.13,0.06,-6.56,32.25,-42.38,1,-0.02,0.04,0
135413.4498,-0.69,-0.37,9.58,0,0.19,-0.13,-7.38,33,-42.38,1,-0.02,0.04,0
135740.2329,-0.68,-0.35,9.59,-0.13,0.06,0.13,-7.38,33,-42.75,1,-0.02,0.04,0
136065.0356,-0.7,-0.36,9.59,0.13,-0.06,0,-7.38,33.25,-42.38,1,-0.02,0.04,0
136392.6959,-0.68,-0.35,9.57,0.06,-0.06,-0.06,-7.38,33.25,-42.38,1,-0.02,0.04,0
136716.933,-0.68,-0.36,9.56,0,0.06,-0.06,-7.38,33,-41.56,1,-0.02,0.04,0
137044.8568,-0.67,-0.35,9.6,0,0.19,0.06,-7.38,33.25,-42.75,1,-0.02,0.04,0
137368.9847,-0.65,-0.34,9.57,-0.06,-0.13,0,-7,33,-42,1,-0.02,0.04,0
137696.0762,-0.66,-0.35,9.57,-0.06,-0.06,0.06,-7.75,33.38,-41.56,1,-0.02,0.04,0
138020.3562,-0.67,-0.35,9.59,0.06,-0.06,0,-7,33.69,-42,1,-0.02,0.04,0
138347.7449,-0.67,-0.36,9.61,0,-0.13,0.06,-7.38,32.56,-42.38,1,-0.02,0.04,0
138671.8841,-0.68,-0.33,9.61,-0.06,-0.06,0.06,-7.38,32.56,-42.38,1,-0.02,0.04,0
138999.3875,-0.68,-0.36,9.54,-0.06,0,0,-7.38,33,-41.56,1,-0.02,0.04,0
139323.1165,-0.68,-0.36,9.6,0.06,0.06,0.06,-6.56,33.25,-43.06,1,-0.02,0.04,0
139650.9304,-0.67,-0.36,9.57,0,-0.13,-0.06,-8.06,34.06,-42.75,1,-0.02,0.04,0
139975.121,-0.69,-0.33,9.55,0,0.06,0.06,-8.06,33,-43.88,1,-0.02,0.04,0
140302.1894,-0.69,-0.36,9.6,-0.13,0.06,-0.06,-7.38,33.38,-42.38,1,-0.02,0.04,0
140627.1248,-0.67,-0.34,9.55,0.06,-0.13,0.06,-7.38,33.25,-42.75,1,-0.02,0.04,0
140954.937,-0.68,-0.37,9.57,-0.13,-0.06,-0.06,-7.38,32.56,-42.38,1,-0.02,0.04,0
141282.8481,-0.66,-0.36,9.57,0,-0.06,0.06,-7.75,33.69,-42.75,1,-0.02,0.04,0
141606.1707,-0.65,-0.35,9.58,0,-0.19,0.06,-7.38,33.38,-43.06,1,-0.02,0.04,0
141930.0888,-0.67,-0.34,9.6,0.06,0,0.13,-7.38,33.25,-41.88,1,-0.02,0.04,0
142256.844,-0.67,-0.36,9.57,0,0.25,0,-7.38,33,-41.56,1,-0.02,0.04,0
142582.0599,-0.67,-0.36,9.58,0.13,-0.06,0.13,-7.38,33,-42.38,1,-0.02,0.04,0
142909.1103,-0.67,-0.36,9.6,-0.06,-0.19,-0.06,-7.75,33.38,-42,1,-0.02,0.04,0
143233.7141,-0.66,-0.37,9.56,0.06,0,0.06,-8.06,33.69,-42.75,1,-0.02,0.04,0
143560.5166,-0.67,-0.36,9.58,-0.06,-0.13,0,-7,32.56,-41.56,1,-0.02,0.04,0
144212.7643,-0.67,-0.36,9.57,-0.06,-0.13,-0.13,-7.38,33.69,-42.38,1,-0.02,0.04,0
144537.1516,-0.67,-0.35,9.57,0,0.06,0.13,-7.38,32.56,-42.38,1,-0.02,0.04,0
145187.7353,-0.67,-0.35,9.57,0,0.06,0,-7.75,32.56,-41.56,1,-0.02,0.04,0
145839.1767,-0.67,-0.36,9.61,-0.06,0.13,0.06,-7.38,33.69,-41.19,1,-0.02,0.04,0
146166.0578,-0.64,-0.37,9.58,0.06,0,0.19,-7.75,32.56,-42.38,1,-0.02,0.04,0
146490.4101,-0.69,-0.38,9.6,0,0.25,-0.06,-8.06,33,-41.88,1,-0.02,0.04,0
146817.1933,-0.68,-0.37,9.62,0.13,0.06,0.19,-6.25,33,-42.38,1,-0.02,0.04,0
147142.1051,-0.7,-0.34,9.64,0.19,0.63,-0.06,-7.75,33,-41.19,1,-0.02,0.04,0
147469.4021,-0.67,-0.35,9.57,0,-0.31,0,-7.38,33.69,-42.75,1,-0.02,0.04,0
147794.1217,-0.56,-0.34,9.51,-0.19,-0.31,-0.06,-7,33.69,-42.38,1,-0.02,0.04,0
148121.1059,-0.68,-0.37,9.56,-0.19,0,-0.13,-6.56,33,-42.38,1,-0.02,0.04,0
148445.3206,-0.69,-0.36,9.56,0.06,-0.13,0.06,-7.75,33,-42.38,1,-0.02,0.04,0
148772.9321,-0.66,-0.35,9.57,-0.13,-0.19,-0.06,-6.56,32.56,-42.38,1,-0.02,0.04,0
149097.1513,-0.7,-0.36,9.61,0.19,0.13,0.06,-7.38,33.69,-41.56,1,-0.02,0.04,0
149424.1335,-0.68,-0.38,9.58,0.06,-0.06,0.06,-7.38,33.38,-41.19,1,-0.02,0.04,0
149748.8203,-0.67,-0.34,9.5,0.06,-0.06,0,-7.75,32.56,-41.56,1,-0.02,0.04,0
150075.7105,-0.73,-0.33,9.63,0.06,0.19,0.06,-8.06,33,-41.88,1,-0.02,0.04,0
150400.3129,-0.67,-0.33,9.58,-0.06,-0.06,0,-7.38,33,-42.75,1,-0.02,0.04,0
150727.9675,-0.67,-0.33,9.58,-0.06,-0.06,0,-7.38,33,-42.75,1,-0.02,0.04,0
151052.2339,-0.66,-0.35,9.58,0,-0.13,0.06,-6.56,33,-41.19,1,-0.02,0.04,0
151379.6201,-0.57,-0.34,9.4,-0.19,-0.81,-0.06,-7.75,33.25,-42.38,1,-0.02,0.04,0
151703.6316,-0.69,-0.4,9.55,-0.13,0.06,0,-7.75,33.69,-41.88,1,-0.02,0.04,0
152031.5881,-0.68,-0.39,9.54,-0.06,-0.06,0,-7.38,33.69,-42,1,-0.02,0.04,0
152355.2606,-0.65,-0.4,9.58,-0.06,-0.13,0.06,-7,33.69,-42,1,-0.02,0.04,0
152682.2202,-0.67,-0.35,9.65,0,0.06,0.06,-7.75,33,-42.38,1,-0.02,0.04,0
153007.6673,-0.63,-0.36,9.55,0.19,0,-0.13,-7,33.25,-43.06,1,-0.02,0.04,0
153333.9624,-0.7,-0.35,9.59,0.13,0.13,-0.06,-7,33.25,-41.56,1,-0.02,0.04,0
153658.5279,-0.71,-0.31,9.58,0.06,-0.06,0.19,-7.38,33.69,-42.75,1,-0.02,0.04,0
153985.5375,-0.65,-0.35,9.55,-0.19,-0.25,-0.06,-7,33,-42.75,1,-0.02,0.04,0
154310.0584,-0.69,-0.31,9.55,0.13,0,0.13,-7.38,32.56,-41.88,1,-0.02,0.04,0
154636.8742,-0.66,-0.36,9.63,0,-0.06,0.13,-7,33.38,-41.56,1,-0.02,0.04,0
154961.478,-0.74,-0.35,9.62,0.13,0.38,-0.06,-7.75,33.38,-42,1,-0.02,0.04,0
155288.182,-0.69,-0.37,9.55,0.06,0,0.06,-7.75,32.56,-42.75,1,-0.02,0.04,0
155612.9012,-0.68,-0.35,9.63,0.13,0.06,0,-7.75,33.69,-41.19,1,-0.02,0.04,0
155940.1307,-0.7,-0.37,9.62,-0.13,-0.44,0,-8.06,32.56,-41.56,1,-0.02,0.04,0
156263.9475,-0.65,-0.33,9.61,0,0,0.06,-7.38,33,-42.75,1,-0.02,0.04,0
156590.8868,-0.67,-0.34,9.64,0.06,0.5,0.13,-7,33,-42.75,1,-0.02,0.04,0
156915.7925,-0.66,-0.37,9.58,-0.06,0.25,0,-7.38,32.56,-41.56,1,-0.02,0.04,0
157242.9926,-0.79,-0.33,9.5,0.19,0.13,0,-7.38,33.38,-42,1,-0.02,0.03,0
157567.1296,-0.69,-0.35,9.55,-0.06,0,0.06,-7.38,32.56,-42.38,1,-0.02,0.03,0
157897.7432,-0.7,-0.35,9.56,0.19,0,0,-6.56,33,-42.38,1,-0.02,0.03,0
158219.1615,-0.68,-0.33,9.57,0.06,-0.06,-0.13,-8.5,33,-41.19,1,-0.02,0.03,0
159198.6091,-0.65,-0.39,9.6,-0.13,-0.38,-0.13,-7.38,33.38,-42.38,1,-0.02,0.03,0
