t,Ax,Ay,Az,Bx,By,Bz,h
14500.677824020386,5,-1,0,-350,7,-33,180.03
14516.598463058472,8,-2,1,-350,-11,-35,179.68
14529.548645019531,8,-3,1,-345,-18,-31,179.07
14546.502351760864,6,-3,-1,-347,-28,-30,179.77
14562.46042251587,6,-2,-3,-350,-28,-26,179.68
14578.461170196533,6,1,-7,-338,-42,-22,180.38
14594.417810440063,7,2,-8,-335,-47,-18,180.38
14607.4960231781,8,1,-8,-328,-59,-18,180.38
14623.501300811768,8,1,-7,-328,-66,-17,180.38
14639.518737792969,8,0,-6,-328,-74,-17,180.38
14656.442642211914,8,0,-5,-328,-78,-19,180.03
14669.395208358765,8,1,-5,-321,-86,-20,180.91
14685.38784980774,8,2,-4,-318,-93,-21,180.47
14701.478004455566,8,3,-4,-326,-93,-21,181.26
14717.534303665161,8,4,-4,-323,-102,-23,180.03
14733.690023422241,8,3,-4,-318,-93,-23,180.20
14746.610403060913,8,0,-3,-333,-90,-24,180.56
14763.565301895142,8,0,-3,-321,-88,-23,181.26
14779.522895812988,8,0,-4,-333,-78,-21,180.38
14795.531511306763,8,0,-5,-333,-81,-20,181.08
14811.48624420166,7,3,-7,-328,-76,-21,179.77
14824.41782951355,7,4,-7,-328,-66,-18,180.12
14841.358423233032,6,6,-6,-335,-59,-23,179.68
14857.314348220825,5,4,-4,-345,-47,-28,180.38
14873.284339904785,5,2,-2,-342,-30,-28,180.38
14889.22929763794,5,-5,0,-354,-4,-32,180.38
14902.247428894043,5,-8,1,-352,12,-32,180.20
14918.39051246643,5,-11,0,-347,50,-31,180.47
14935.301542282104,4,-11,-1,-342,65,-26,179.86
14951.324939727783,4,-7,-7,-338,89,-20,180.03
14967.262029647827,4,-6,-8,-330,101,-19,180.12
14980.180978775024,4,-6,-8,-321,122,-16,180.03
14997.135639190674,4,-7,-8,-321,129,-18,180.91
15013.222217559814,3,-6,-5,-316,149,-21,180.38
15029.146909713745,2,-6,-4,-306,151,-24,180.12
15045.244693756104,2,-7,-1,-309,165,-29,180.38
15058.16674232483,2,-11,1,-297,177,-35,181.08
15074.372291564941,2,-17,3,-290,199,-34,180.03
15090.375423431396,0,-19,8,-266,225,-35,180.03
15106.441259384155,0,-19,6,-254,233,-32,179.68
15123.368501663208,1,-16,-6,-261,225,-26,180.03
15136.328220367432,1,-8,-9,-258,221,-24,180.12
15152.28533744812,4,0,-9,-282,206,-27,180.73
15168.286085128784,4,0,-8,-287,199,-27,180.03
15184.29183959961,3,-14,0,-285,194,-29,180.03
15201.364278793335,2,-19,4,-287,197,-32,180.03
15217.37027168274,2,-19,5,-280,199,-30,180.29
15230.287313461304,2,-8,-4,-297,173,-27,179.68
15246.310949325562,3,-3,-7,-309,165,-25,179.85
15262.302160263062,4,-6,-5,-318,149,-25,180.03
15278.266191482544,4,-11,-3,-318,139,-24,180.38
15295.261144638062,3,-14,-1,-321,132,-23,180.38
15308.191061019897,3,-13,-2,-326,120,-24,180.38
15324.174165725708,4,-10,-3,-333,89,-21,180.38
15340.145349502563,3,-10,-3,-330,81,-21,180.12
15356.107711791992,3,-7,-4,-338,55,-18,180.73
15373.056411743164,3,-5,-5,-338,41,-19,180.03
15385.98370552063,4,-2,-3,-342,5,-17,180.99
15401.983499526978,4,-1,-3,-350,-6,-19,180.73
15418.306827545166,5,1,-3,-335,-38,-18,181.08
15434.465408325195,5,1,-3,-330,-59,-15,180.38
15450.429201126099,5,0,-4,-328,-66,-14,180.38
15463.340282440186,5,2,-5,-316,-83,-9,179.68
15479.343175888062,5,3,-6,-314,-88,-5,179.33
15496.254682540894,5,4,-8,-297,-86,-2,181.61
15512.257814407349,6,4,-8,-287,-86,0,180.47
15525.1784324646,6,3,-8,-275,-81,5,180.38
15541.178464889526,5,2,-8,-273,-81,7,180.47
15557.235717773438,5,1,-11,-261,-78,9,180.47
15573.436737060547,5,0,-12,-256,-74,11,180.82
15590.350151062012,5,-3,-13,-251,-69,12,179.51
15602.529525756836,5,-4,-13,-251,-64,14,180.47
15619.482278823853,5,-5,-13,-254,-69,12,180.12
15635.437965393066,5,-4,-13,-256,-71,9,179.77
15651.43632888794,5,-2,-11,-275,-71,5,180.38
15667.593717575073,5,0,-9,-287,-88,-1,180.47
15680.723428726196,5,1,-7,-294,-90,-5,181.17
15696.723699569702,6,0,-3,-311,-100,-14,179.68
15712.682723999023,6,0,-2,-321,-98,-21,180.65
15729.592323303223,6,4,-1,-316,-112,-29,180.03
15745.59235572815,5,6,-1,-321,-107,-32,181.17
15758.51559638977,4,7,0,-323,-107,-45,181.08
15774.51777458191,4,6,1,-323,-107,-47,180.64
15790.475130081177,3,4,4,-321,-86,-54,181.08
15807.385683059692,3,3,5,-318,-78,-58,180.47
15823.38547706604,2,1,5,-328,-38,-57,179.77
15836.308240890503,2,0,5,-330,-23,-57,180.82
15852.408647537231,0,-4,2,-342,24,-50,181.08
15868.602991104126,0,-7,0,-352,50,-46,180.64
15884.638786315918,-2,-12,-3,-330,105,-35,180.73
15901.549577713013,-3,-17,-8,-306,161,-21,180.38
15914.513349533081,-2,-19,-10,-287,185,-18,179.94
15930.471181869507,-2,-19,-11,-254,213,-12,181.08
15946.47216796875,-1,-19,-12,-232,223,-10,179.68
15962.429523468018,0,-19,-11,-210,240,-9,181.08
15979.51602935791,0,-19,-10,-215,237,-11,180.64
15995.516300201416,-1,-14,-8,-244,230,-17,180.99
16008.43858718872,-1,-7,-7,-258,221,-24,180.82
16024.439334869385,0,0,-3,-294,192,-35,180.12
16040.395736694336,1,-6,4,-299,170,-47,180.12
16057.307720184326,2,-10,9,-294,163,-54,180.73
16073.363065719604,4,-9,13,-285,149,-63,180.03
16086.339950561523,5,-10,12,-285,144,-63,180.03
16102.350234985352,4,-8,8,-290,134,-62,180.03
16118.295907974243,4,-8,6,-294,139,-56,179.68
16135.208129882812,3,-9,1,-311,137,-48,179.68
16151.307106018066,3,-8,0,-311,141,-44,180.38
16164.385795593262,3,-12,-2,-316,144,-37,180.29
16180.51028251648,3,-15,-2,-316,151,-30,180.99
16196.525573730469,2,-16,-5,-314,149,-23,180.73
16212.46862411499,2,-15,-8,-318,141,-20,180.73
16229.379892349243,3,-11,-10,-316,125,-15,180.82
16241.37258529663,3,-6,-8,-326,86,-15,180.38
16258.302450180054,3,-4,-7,-335,74,-16,180.12
16274.33466911316,5,-4,-3,-340,38,-21,180.64
16290.262222290039,4,-4,-1,-342,24,-24,180.73
16307.172775268555,5,-2,-1,-347,-4,-27,179.68
16320.138216018677,4,0,-2,-347,-21,-29,181.17
16336.209058761597,5,7,-4,-342,-50,-27,179.94
16352.23126411438,6,8,-4,-330,-64,-30,180.29
16368.234395980835,8,5,-1,-333,-83,-32,179.68
16384.17363166809,8,2,0,-330,-86,-34,180.12
16397.11093902588,8,0,1,-328,-88,-31,180.12
16414.20602798462,7,0,0,-340,-86,-29,180.29
16430.225372314453,8,4,-5,-328,-93,-24,181.08
16446.2251663208,7,3,-7,-323,-78,-20,180.82
16462.379932403564,7,1,-7,-326,-78,-18,180.38
16475.513696670532,8,-1,-7,-326,-64,-15,181.08
